32,8,-11,0,1
62,14,-5,0,3
40,10,0,0,2
45,11,0,0,1
59,13,1,0,4
78,17,2,0,1
63,14,6,0,4
89,20,-10,0,2
92,21,-3,0,2
107,24,-5,0,3
122,27,-10,0,4
93,21,1,0,3
127,29,-7,0,2
96,22,1,0,2
112,25,1,0,4
75,16,10,0,1
31,7,19,0,1
81,18,10,0,1
118,26,-1,0,1
79,17,13,0,1
60,13,17,0,1
34,8,22,0,3
50,12,19,0,4
82,18,13,0,2
27,6,27,0,2
23,4,29,0,4
35,8,24,0,1
124,28,1,0,1
108,24,8,0,1
109,24,10,0,1
85,19,15,0,1
51,12,23,0,2
113,25,9,0,2
125,28,6,0,2
114,25,16,0,1
22,4,20,0,1
15,1,22,0,3
21,4,18,0,2
20,4,15,0,1
14,1,19,0,2
18,2,16,0,2
8,-1,12,0,2
24,5,11,0,3
17,2,14,0,2
26,6,-7,0,1
16,2,-3,0,1
11,0,-5,0,2
7,-1,-3,0,2
5,-2,-9,0,1
318,41,24,0,3
313,38,27,0,2
315,36,27,0,1
310,35,29,0,4
316,35,25,0,1
319,38,23,0,1
314,34,29,0,2
133,30,28,0,2
129,29,28,0,2
143,33,23,0,3
132,30,22,0,2
103,23,27,0,1
98,22,26,0,2
128,29,19,0,1
99,22,27,0,3
97,22,24,0,4
138,32,9,0,4
70,15,27,0,1
69,15,25,0,1
52,12,25,0,3
68,15,22,0,3
53,12,26,0,2
47,11,27,0,1
37,9,27,0,1
42,10,14,0,1
33,8,11,0,2
41,10,13,0,2
46,11,10,0,2
139,32,15,0,2
